game_id,agent_name,llm_name,noise_level,personality,cooperation_rate,predicted_strategy,prediction_confidence,nice,forgiving,retaliatory,troublemaking,emulative
gpt-oss-20b__noise00__game_94,agent1,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_94,agent2,gpt-oss-20b,0,متعاون,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_99,agent1,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_99,agent2,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_96,agent1,gpt-oss-20b,0,متعاون,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_96,agent2,gpt-oss-20b,0,متعاون,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_98,agent1,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_98,agent2,gpt-oss-20b,0,متعاون,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_97,agent1,gpt-oss-20b,0,متعاون,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_97,agent2,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_102,agent1,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_102,agent2,gpt-oss-20b,0,متعاون,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_103,agent1,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_103,agent2,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_101,agent1,gpt-oss-20b,0,متعاون,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_101,agent2,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_100,agent1,gpt-oss-20b,0,متعاون,0.4,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_100,agent2,gpt-oss-20b,0,متعاون,0.4333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_106,agent1,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_106,agent2,gpt-oss-20b,0,متعاون,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_104,agent1,gpt-oss-20b,0,متعاون,0.1,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_104,agent2,gpt-oss-20b,0,متعاون,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_105,agent1,gpt-oss-20b,0,متعاون,0.1333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_105,agent2,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_107,agent1,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_107,agent2,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_109,agent1,gpt-oss-20b,0,متعاون,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_109,agent2,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_108,agent1,gpt-oss-20b,0,متعاون,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_108,agent2,gpt-oss-20b,0,متعاون,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_110,agent1,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_110,agent2,gpt-oss-20b,0,متعاون,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_111,agent1,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_111,agent2,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_115,agent1,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_115,agent2,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_114,agent1,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_114,agent2,gpt-oss-20b,0,متعاون,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_113,agent1,gpt-oss-20b,0,متعاون,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_113,agent2,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_112,agent1,gpt-oss-20b,0,متعاون,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_112,agent2,gpt-oss-20b,0,متعاون,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_119,agent1,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_119,agent2,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_116,agent1,gpt-oss-20b,0,متعاون,0.1333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_116,agent2,gpt-oss-20b,0,متعاون,0.1,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_117,agent1,gpt-oss-20b,0,متعاون,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_117,agent2,gpt-oss-20b,0,أناني,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_118,agent1,gpt-oss-20b,0,أناني,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_118,agent2,gpt-oss-20b,0,متعاون,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_121,agent1,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_121,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_123,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_123,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_120,agent1,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_120,agent2,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_122,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_122,agent2,gpt-oss-20b,0,合作型的,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_127,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_127,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_125,agent1,gpt-oss-20b,0,合作型的,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_125,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_126,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_126,agent2,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_124,agent1,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_124,agent2,gpt-oss-20b,0,合作型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_131,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_131,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_129,agent1,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_129,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_130,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_130,agent2,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_128,agent1,gpt-oss-20b,0,合作型的,0.3,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_128,agent2,gpt-oss-20b,0,合作型的,0.3667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_132,agent1,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_132,agent2,gpt-oss-20b,0,合作型的,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_133,agent1,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_133,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_134,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_134,agent2,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_135,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_135,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_137,agent1,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_137,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_136,agent1,gpt-oss-20b,0,合作型的,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_136,agent2,gpt-oss-20b,0,合作型的,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_138,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_138,agent2,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_139,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_139,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_141,agent1,gpt-oss-20b,0,合作型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_141,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_142,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_142,agent2,gpt-oss-20b,0,合作型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_140,agent1,gpt-oss-20b,0,合作型的,0.1,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_140,agent2,gpt-oss-20b,0,合作型的,0.1333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_143,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_143,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_147,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_147,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_146,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_146,agent2,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_145,agent1,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_145,agent2,gpt-oss-20b,0,自私型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_144,agent1,gpt-oss-20b,0,合作型的,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_144,agent2,gpt-oss-20b,0,合作型的,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_149,agent1,gpt-oss-20b,0,合作型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_149,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_148,agent1,gpt-oss-20b,0,合作型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_148,agent2,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_150,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_150,agent2,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_151,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_151,agent2,gpt-oss-20b,0,自私型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_153,agent1,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_153,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_154,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_154,agent2,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_155,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_155,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_152,agent1,gpt-oss-20b,0,合作型的,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_152,agent2,gpt-oss-20b,0,合作型的,0.1333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_156,agent1,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_156,agent2,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_157,agent1,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_157,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_158,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_158,agent2,gpt-oss-20b,0,合作型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_159,agent1,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_159,agent2,gpt-oss-20b,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_160,agent1,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_160,agent2,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_161,agent1,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_161,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_162,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_162,agent2,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_163,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_163,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_165,agent1,gpt-oss-20b,0,một người hợp tác,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_165,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_164,agent1,gpt-oss-20b,0,một người hợp tác,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_164,agent2,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_166,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_166,agent2,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_167,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_167,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_169,agent1,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_169,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_170,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_170,agent2,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_168,agent1,gpt-oss-20b,0,một người hợp tác,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_168,agent2,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_171,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_171,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_172,agent1,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_172,agent2,gpt-oss-20b,0,một người hợp tác,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_173,agent1,gpt-oss-20b,0,một người hợp tác,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_173,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_174,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_174,agent2,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_175,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_175,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_177,agent1,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_177,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_176,agent1,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_176,agent2,gpt-oss-20b,0,một người hợp tác,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_178,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_178,agent2,gpt-oss-20b,0,một người hợp tác,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_179,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_179,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_180,agent1,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_180,agent2,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_183,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_183,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_182,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_182,agent2,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_181,agent1,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_181,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_187,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_187,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_185,agent1,gpt-oss-20b,0,một người hợp tác,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_185,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_186,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_186,agent2,gpt-oss-20b,0,một người hợp tác,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_184,agent1,gpt-oss-20b,0,một người hợp tác,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_184,agent2,gpt-oss-20b,0,một người hợp tác,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_189,agent1,gpt-oss-20b,0,một người hợp tác,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_189,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_191,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_191,agent2,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
gpt-oss-20b__noise00__game_190,agent1,gpt-oss-20b,0,một người ích kỷ,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
